path	primary_subsystem	change_scope	conflict_risk	niffler_status	niffler_provenance	niffler_feature_clusters	niffler_report_section	aether_status	aether_provenance	aether_feature_clusters	aether_report_section	final_equal	niffler_to_aether_status	coverage_state
apps/aether-gateway/src/ai_serving/planner/standard/family/candidates.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:5,openai_codex_responses:3	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/family/payload.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	billing_plans_wallet_payments:2,branding_foundation:1,codex_responses_images:1,integration_merge:5,managed_prompts_groups:2	03-niffler-customizations.md#2-niffler-core	M	mapped	auth_security_privacy:1,billing_wallet_payments:1,gemini_antigravity_protocol:2,integration_merge:14,openai_codex_responses:1,provider_protocol_runtime:1,provider_request_runtime:1,routing_scheduler:1,stream_failover_timing:1,testing_ci_build:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/family/request.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	claude_protocol:1,gemini_antigravity_protocol:2,integration_merge:19,openai_codex_responses:5,other_provider_protocols:3,provider_oauth_management:1,provider_protocol_runtime:1,stream_failover_timing:2,testing_ci_build:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/gemini/plan_builders.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	provider_request_runtime:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/mod.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:6,integration_merge:1,release_deployment_operations:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:10,openai_codex_responses:2,other_provider_protocols:1,provider_protocol_runtime:1,provider_request_runtime:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/normalize.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/normalize/chat.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:6,grok_oauth:1,integration_merge:2,release_deployment_operations:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/normalize/responses.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:6,grok_oauth:1,integration_merge:2,release_deployment_operations:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:5,openai_codex_responses:3	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/normalize/tests.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:4,integration_merge:1	03-niffler-customizations.md#2-niffler-core	M	mapped	auth_security_privacy:1,gemini_antigravity_protocol:1,integration_merge:11,openai_codex_responses:4,routing_scheduler:1,runtime_performance:1,stream_failover_timing:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/decision.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1,runtime_performance:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/decision/payload.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	billing_plans_wallet_payments:1,integration_merge:4,managed_prompts_groups:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:10,openai_codex_responses:1,provider_protocol_runtime:1,routing_scheduler:1,runtime_performance:2,stream_failover_timing:2	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/decision/request.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:1	03-niffler-customizations.md#2-niffler-core	M	mapped	gemini_antigravity_protocol:4,integration_merge:22,openai_codex_responses:7,other_provider_protocols:3,provider_oauth_management:1,provider_protocol_runtime:1,provider_request_runtime:1,routing_scheduler:1,runtime_performance:2,testing_ci_build:2	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/decision/support.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:2,integration_merge:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:7,openai_codex_responses:4	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/mod.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1,runtime_performance:2	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/plans.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	gemini_antigravity_protocol:2,integration_merge:4,stream_failover_timing:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/plans/candidates.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:4,openai_codex_responses:3	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/plans/resolve.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1,runtime_performance:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/plans/stream.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:6,openai_codex_responses:2,provider_oauth_management:1,provider_request_runtime:1,runtime_performance:2	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/chat/plans/sync.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	provider_oauth_management:1,provider_request_runtime:1,runtime_performance:2	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/image_bridge.rs	routing_scheduler	niffler_only	high	A	mapped	codex_responses_images:1	03-niffler-customizations.md#2-niffler-core		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	D	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/image_intent.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:2,integration_merge:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1,routing_scheduler:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/mod.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:2,integration_merge:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/plan_builders/stream.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:6,openai_codex_responses:1,provider_protocol_runtime:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/plan_builders/sync.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:5,openai_codex_responses:1,provider_protocol_runtime:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/responses/decision/payload.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	billing_plans_wallet_payments:1,codex_responses_images:2,integration_merge:5,managed_prompts_groups:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:11,openai_codex_responses:1,provider_protocol_runtime:1,routing_scheduler:1,stream_failover_timing:2,testing_ci_build:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/responses/decision/request.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:1	03-niffler-customizations.md#2-niffler-core	M	mapped	gemini_antigravity_protocol:4,integration_merge:29,openai_codex_responses:9,other_provider_protocols:3,provider_oauth_management:1,provider_protocol_runtime:1,routing_scheduler:1,stream_failover_timing:1,testing_ci_build:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/responses/decision/support.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	codex_responses_images:2,integration_merge:1	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:5,openai_codex_responses:3	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/responses/mod.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	runtime_performance:1,testing_ci_build:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/openai/responses/plans.rs	routing_scheduler	both_changed_diverged	critical	M	mapped	integration_merge:2,platform_bundle_20260803:1	03-niffler-customizations.md#2-niffler-core	M	mapped	provider_oauth_management:1,provider_request_runtime:1,runtime_performance:1,testing_ci_build:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/standard/plan_builders.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1,provider_request_runtime:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/state/auth.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	runtime_performance:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/state/candidate_runtime.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:3,openai_codex_responses:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/state/scheduler.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	integration_merge:4,openai_codex_responses:3	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/planner/state/transport.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	M	mapped	runtime_performance:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/pure/mod.rs	gateway_other	both_changed_diverged	high	M	mapped	codex_responses_images:3,grok_oauth:1,integration_merge:3	03-niffler-customizations.md#总览	M	mapped	integration_merge:13,openai_codex_responses:9,provider_request_runtime:1,stream_failover_timing:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/ai_serving/response_history.rs	gateway_other	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#总览	A	mapped	integration_merge:1,openai_codex_responses:1,stream_failover_timing:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
apps/aether-gateway/src/ai_serving/transport.rs	gateway_other	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#总览	M	mapped	gemini_antigravity_protocol:2,integration_merge:8,other_provider_protocols:2,provider_oauth_management:1,provider_protocol_runtime:1,provider_request_runtime:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	M	mapped
apps/aether-gateway/src/allocator_metrics.rs	runtime_performance	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	A	mapped	runtime_performance:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
apps/aether-gateway/src/api/ai/aliyun.rs	gateway_other	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#总览	A	mapped	integration_merge:2,other_provider_protocols:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
apps/aether-gateway/src/api/ai/gemini.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	gemini_antigravity_protocol:1,integration_merge:3	04-aether-upstream-updates.md#4-p1协议和-provider	no	M	mapped
